iyear,country_txt,latitude,longitude,nkill
2015,Pakistan,29.552311,66.020508,0
2015,Pakistan,29.552311,66.020508,0
2016,Pakistan,29.552311,66.020508,0
2016,Pakistan,29.552311,66.020508,0
2016,Pakistan,29.552311,66.020508,0
2016,Pakistan,29.552311,66.020508,2
2016,Pakistan,29.552311,66.020508,0
2017,Pakistan,29.552311,66.020508,0
2017,Pakistan,29.552311,66.020508,1
2017,Pakistan,29.552311,66.020508,0
2017,Pakistan,29.552311,66.020508,0
2014,Pakistan,29.554339,66.020792,0
2016,Afghanistan,35.648498,66.023379,0
2014,Pakistan,29.553274,66.024062,1
2017,Afghanistan,32.091793,66.02512,20
2016,Afghanistan,32.113265,66.025561,2
2016,Afghanistan,37.00702,66.026738,2
2016,Afghanistan,32.866088,66.039722,0
2015,Afghanistan,35.68555,66.040886,1
2013,Afghanistan,32.84974,66.042742,1
2013,Afghanistan,35.668454,66.043882,4
2014,Afghanistan,35.661759,66.043882,3
2015,Afghanistan,35.672283,66.043989,20
2016,Pakistan,29.545467,66.045371,0
2013,Afghanistan,32.850273,66.04594,4
2013,Afghanistan,37.412919,66.046079,1
2005,Afghanistan,33.669495,66.046353,15
2009,Afghanistan,33.669495,66.046353,0
2012,Afghanistan,35.670747,66.046353,4
2013,Afghanistan,30.243821,66.046353,2
2014,Afghanistan,30.243821,66.046353,4
2014,Afghanistan,30.243821,66.046353,16
2014,Afghanistan,30.243821,66.046353,1
2015,Afghanistan,35.670747,66.046353,4
2015,Afghanistan,35.670747,66.046353,1
2015,Afghanistan,35.670747,66.046353,3
2015,Afghanistan,35.670747,66.046353,0
2016,Afghanistan,35.670747,66.046353,2
2017,Afghanistan,35.670747,66.046353,0
2017,Afghanistan,35.670747,66.046353,0
2017,Afghanistan,35.670747,66.046353,1
2015,Afghanistan,32.850198,66.046483,2
2015,Afghanistan,32.850198,66.046483,2
2015,Afghanistan,32.850198,66.046483,2
2015,Afghanistan,32.850198,66.046483,2
2015,Afghanistan,32.850198,66.046483,2
2015,Afghanistan,32.850198,66.046483,2
2015,Afghanistan,32.850198,66.046483,2
2015,Afghanistan,32.850198,66.046483,1
2015,Afghanistan,32.850198,66.046483,1
2015,Afghanistan,32.850198,66.046483,0
2013,Afghanistan,30.24366,66.047174,11
2014,Afghanistan,37.412778,66.047222,1
2016,Afghanistan,30.239655,66.048234,0
2016,Afghanistan,30.239655,66.048234,12
2013,Afghanistan,32.853922,66.049404,3
2014,Afghanistan,32.846406,66.049861,1
2009,Afghanistan,32.847222,66.05,1
2009,Afghanistan,32.847222,66.05,7
2009,Afghanistan,32.847222,66.05,12
2009,Afghanistan,32.847222,66.05,2
2010,Afghanistan,32.847222,66.05,2
2010,Afghanistan,32.847222,66.05,0
2011,Afghanistan,32.847222,66.05,5
2012,Afghanistan,32.847222,66.05,2
2012,Afghanistan,32.847222,66.05,3
2012,Afghanistan,32.847222,66.05,1
2012,Afghanistan,32.847222,66.05,1
2012,Afghanistan,32.847222,66.05,3
2012,Afghanistan,32.847222,66.05,1
2012,Afghanistan,32.847222,66.05,6
2012,Afghanistan,32.847222,66.05,0
2012,Afghanistan,32.847222,66.05,1
2015,Afghanistan,32.847222,66.05,1
2015,Afghanistan,36.116667,66.05,1
2016,Afghanistan,32.847222,66.05,1
2017,Pakistan,29.536481,66.050032,0
2016,Afghanistan,32.850239,66.050059,1
2016,Afghanistan,32.845727,66.050109,0
2017,Afghanistan,32.845727,66.050109,5
2014,Afghanistan,32.847483,66.05065,3
2013,Afghanistan,30.244832,66.052122,2
2013,Afghanistan,30.244832,66.052122,1
2012,Afghanistan,32.851832,66.053904,1
2016,Afghanistan,32.389052,66.054439,2
2016,Afghanistan,35.664592,66.055248,2
2015,Afghanistan,36.120026,66.055367,4
2015,Afghanistan,36.120026,66.055367,7
2016,Afghanistan,36.120026,66.055367,3
2012,Afghanistan,30.19886,66.05579,3
2005,Pakistan,28.449171,66.056358,0
2016,Afghanistan,32.87244,66.057404,0
2017,Afghanistan,32.859996,66.060508,57
2016,Afghanistan,36.091667,66.064167,3
2016,Pakistan,28.302296,66.067384,3
2007,Pakistan,28.432014,66.067617,7
2017,Afghanistan,30.228035,66.071098,0
2016,Afghanistan,37.006789,66.071375,1
2017,Afghanistan,32.127054,66.07225,0
2004,Afghanistan,32.444756,66.073647,3
2013,Pakistan,29.482778,66.075,0
2013,Pakistan,29.482778,66.075,0
2017,Afghanistan,32.870564,66.086925,2
2016,Afghanistan,32.279536,66.087903,3
2014,Afghanistan,36.898962,66.088762,0
2010,Afghanistan,36.165382,66.090942,1
2013,Afghanistan,36.165382,66.090942,0
2014,Afghanistan,36.165382,66.090942,2
2015,Afghanistan,36.165382,66.090942,2
2015,Afghanistan,36.165382,66.090942,2
2016,Afghanistan,36.165382,66.090942,2
2014,Afghanistan,35.679647,66.095715,0
2013,Afghanistan,32.878555,66.096147,4
2015,Afghanistan,32.870816,66.097516,0
2014,Afghanistan,36.892028,66.098374,1
2016,Afghanistan,36.842898,66.10317,3
2015,Afghanistan,35.66694,66.104851,0
2009,Afghanistan,36.991997,66.10609,0
2005,Afghanistan,32.233056,66.111667,0
2007,Afghanistan,36.934167,66.113889,0
2014,Afghanistan,36.934167,66.113889,4
2003,Afghanistan,34.488889,66.117222,1
2009,Pakistan,26.979257,66.119132,0
2014,Pakistan,26.980452,66.120656,1
2012,Pakistan,26.980491,66.120706,0
2008,Afghanistan,33.725079,66.126343,0
2012,Afghanistan,32.88216,66.127197,0
2012,Afghanistan,32.88216,66.127197,6
2013,Afghanistan,32.88216,66.127197,1
2013,Afghanistan,32.88216,66.127197,4
2015,Afghanistan,32.88216,66.127197,1
2015,Afghanistan,32.88216,66.127197,0
2015,Afghanistan,32.88216,66.127197,0
2015,Afghanistan,32.88216,66.127197,0
2015,Afghanistan,32.88216,66.127197,0
2015,Afghanistan,33.724409,66.127342,1
2014,Afghanistan,35.819231,66.127534,0
2015,Afghanistan,32.938276,66.127715,2
2016,Afghanistan,32.537882,66.131622,6
2015,Afghanistan,32.07005,66.132969,12
2015,Afghanistan,32.918212,66.134406,19
2015,Afghanistan,32.930197,66.134406,3
2016,Afghanistan,32.072171,66.134506,8
2016,Afghanistan,32.074077,66.134865,0
2013,Pakistan,27.686447,66.137065,0
2016,Afghanistan,36.850379,66.138325,2
2015,Afghanistan,32.90268,66.139379,3
2016,Afghanistan,32.904956,66.139769,0
2014,Afghanistan,32.912934,66.139868,0
2014,Afghanistan,32.923402,66.140013,1
2015,Afghanistan,32.074396,66.14094,4
2003,Afghanistan,32.074078,66.141526,6
2005,Afghanistan,30.869041,66.141526,1
2005,Afghanistan,32.074078,66.141526,9
2005,Afghanistan,32.927129,66.141526,7
2005,Afghanistan,32.927129,66.141526,1
2005,Afghanistan,32.074078,66.141526,4
2006,Afghanistan,32.074078,66.141526,4
2006,Afghanistan,32.074078,66.141526,2
2007,Afghanistan,30.869041,66.141526,4
2007,Afghanistan,32.927129,66.141526,0
2007,Afghanistan,30.869041,66.141526,2
2007,Afghanistan,32.074078,66.141526,4
2007,Afghanistan,32.074078,66.141526,0
2007,Afghanistan,32.074078,66.141526,8
2007,Afghanistan,30.869041,66.141526,5
2007,Afghanistan,32.927129,66.141526,6
2008,Afghanistan,30.869041,66.141526,2
2009,Afghanistan,32.927129,66.141526,0
2010,Afghanistan,32.927129,66.141526,7
2010,Afghanistan,32.927129,66.141526,3
2011,Afghanistan,32.927129,66.141526,0
2011,Afghanistan,32.927129,66.141526,7
2011,Afghanistan,32.927129,66.141526,4
2012,Afghanistan,32.927129,66.141526,0
2012,Afghanistan,32.074078,66.141526,4
2012,Afghanistan,32.074078,66.141526,2
2012,Afghanistan,32.074078,66.141526,4
2012,Afghanistan,32.074078,66.141526,2
2012,Afghanistan,32.074078,66.141526,2
2012,Afghanistan,30.869041,66.141526,8
2012,Afghanistan,32.074078,66.141526,5
2012,Afghanistan,30.869041,66.141526,9
2012,Afghanistan,32.927129,66.141526,2
2012,Afghanistan,32.074078,66.141526,3
2012,Afghanistan,32.074078,66.141526,3
2012,Afghanistan,32.927129,66.141526,2
2012,Afghanistan,32.927129,66.141526,0
2012,Afghanistan,32.927129,66.141526,0
2012,Afghanistan,32.927129,66.141526,0
2013,Afghanistan,32.927129,66.141526,3
2013,Afghanistan,32.927129,66.141526,7
2013,Afghanistan,30.869041,66.141526,0
2013,Afghanistan,32.927129,66.141526,7
2013,Afghanistan,32.074078,66.141526,3
2013,Afghanistan,30.869041,66.141526,7
2013,Afghanistan,32.927129,66.141526,2
2013,Afghanistan,32.927129,66.141526,0
2014,Afghanistan,32.074078,66.141526,7
2014,Afghanistan,32.927129,66.141526,2
2014,Afghanistan,32.074093,66.141526,3
2014,Afghanistan,32.074078,66.141526,0
2014,Afghanistan,32.927129,66.141526,1
2014,Afghanistan,32.927129,66.141526,1
2014,Afghanistan,32.927129,66.141526,3
2014,Afghanistan,32.927129,66.141526,2
2014,Afghanistan,32.927129,66.141526,3
2014,Afghanistan,32.927129,66.141526,0
2014,Afghanistan,32.074078,66.141526,16
2014,Afghanistan,32.927129,66.141526,0
2015,Afghanistan,32.074078,66.141526,6
2015,Afghanistan,32.927129,66.141526,0
2015,Afghanistan,32.927129,66.141526,0
2015,Afghanistan,32.927129,66.141526,0
2015,Afghanistan,32.927129,66.141526,0
2016,Afghanistan,32.074078,66.141526,0
2016,Afghanistan,32.927129,66.141526,0
2016,Afghanistan,32.074078,66.141526,0
2016,Afghanistan,32.074078,66.141526,0
2016,Afghanistan,32.074078,66.141526,7
2016,Afghanistan,32.927129,66.141526,0
2016,Afghanistan,32.074078,66.141526,5
2017,Afghanistan,32.927129,66.141526,0
2012,Afghanistan,32.074206,66.141534,2
2013,Afghanistan,32.925707,66.142731,5
2013,Afghanistan,32.073266,66.142974,1
2017,Afghanistan,32.924223,66.144692,0
2016,Afghanistan,32.076496,66.145331,0
2013,Afghanistan,32.070938,66.145477,3
2013,Afghanistan,32.918791,66.145506,2
2013,Afghanistan,32.932623,66.148224,3
2014,Afghanistan,35.708927,66.148361,2
2013,Afghanistan,32.879882,66.150174,2
2017,Pakistan,28.903333,66.150278,0
2012,Afghanistan,32.690541,66.150537,0
2016,Afghanistan,32.689786,66.150592,10
2016,Afghanistan,32.072905,66.151776,0
2014,Afghanistan,36.787183,66.153244,0
2013,Afghanistan,35.70206,66.157583,3
2014,Afghanistan,35.660338,66.158693,0
2014,Afghanistan,35.660338,66.158693,0
2011,Afghanistan,37.004408,66.163062,6
2016,Afghanistan,30.956481,66.168925,8
2017,Afghanistan,30.956481,66.168925,1
2016,Afghanistan,30.987947,66.170385,5
2017,Afghanistan,33.012196,66.170725,2
2016,Afghanistan,33.086135,66.178384,0
2012,Afghanistan,36.947933,66.180138,1
2012,Afghanistan,36.947933,66.180138,2
2012,Afghanistan,36.947933,66.180138,0
2015,Afghanistan,36.90126,66.183051,2
2015,Afghanistan,36.901498,66.18317,3
2016,Afghanistan,36.901498,66.18317,0
2016,Afghanistan,36.901498,66.18317,2
2013,Afghanistan,36.924234,66.18333,1
2013,Afghanistan,36.681636,66.183958,2
2015,Afghanistan,36.911907,66.185784,21
2009,Afghanistan,36.911389,66.185833,4
2009,Afghanistan,36.911389,66.185833,1
2014,Afghanistan,36.911389,66.185833,5
2014,Afghanistan,36.911389,66.185833,2
2014,Afghanistan,36.911389,66.185833,1
2015,Afghanistan,36.908036,66.18602,4
2009,Afghanistan,36.899559,66.186363,3
2016,Afghanistan,36.899559,66.186363,1
2017,Afghanistan,36.899559,66.186363,8
2014,Afghanistan,36.903154,66.190545,1
2015,Afghanistan,32.922781,66.192943,4
2015,Afghanistan,32.684456,66.192955,1
2016,Afghanistan,36.920176,66.193144,1
2015,Afghanistan,33.430231,66.196112,1
2017,Afghanistan,36.917126,66.196493,13
2010,Pakistan,27.686619,66.197021,0
2011,Pakistan,27.686619,66.197021,0
2013,Pakistan,27.686619,66.197021,2
2013,Pakistan,27.686619,66.197021,1
2013,Pakistan,27.686619,66.197021,0
2014,Pakistan,27.686619,66.197021,2
2014,Pakistan,27.686619,66.197021,0
2017,Afghanistan,36.864838,66.197548,0
2017,Afghanistan,33.425736,66.200462,2
2006,Pakistan,28.818487,66.202617,6
2008,Pakistan,28.818487,66.202617,3
2014,Afghanistan,36.099845,66.207712,1
2017,Afghanistan,36.099845,66.207712,1
2015,Afghanistan,33.425356,66.208038,1
2015,Afghanistan,36.117222,66.208056,0
2013,Afghanistan,36.9025,66.211667,2
2012,Afghanistan,33.428713,66.212725,3
2012,Afghanistan,33.428713,66.212725,0
2014,Afghanistan,33.429015,66.212918,2
2014,Afghanistan,33.429015,66.212918,4
2014,Afghanistan,33.429015,66.212918,0
2010,Afghanistan,33.429772,66.213144,0
2010,Afghanistan,33.429772,66.213144,0
2011,Afghanistan,33.429772,66.213144,1
2017,Afghanistan,36.854892,66.214511,1
2013,Afghanistan,33.428297,66.214583,17
2013,Afghanistan,33.428297,66.214583,11
2013,Afghanistan,33.428297,66.214583,10
2013,Afghanistan,33.428297,66.214583,0
2015,Afghanistan,33.435091,66.218128,1
2015,Afghanistan,33.431985,66.218128,1
2015,Afghanistan,33.431985,66.218128,1
2015,Afghanistan,33.431985,66.218128,1
2015,Afghanistan,33.431985,66.218128,1
2007,Afghanistan,32.916837,66.21844,1
2005,Afghanistan,29.949501,66.219811,11
2016,Afghanistan,36.031909,66.220324,0
2015,Afghanistan,33.411157,66.221964,1
2017,Afghanistan,35.960781,66.222809,3
2014,Afghanistan,33.395618,66.223015,2
2014,Afghanistan,33.395618,66.223015,10
2016,Afghanistan,33.398816,66.22331,0
2016,Afghanistan,33.398816,66.22331,0
2016,Afghanistan,33.398816,66.22331,0
2016,Afghanistan,33.398816,66.22331,0
2016,Afghanistan,33.398816,66.22331,0
2016,Afghanistan,33.398816,66.22331,0
2016,Afghanistan,33.398816,66.22331,0
2016,Afghanistan,33.398816,66.22331,0
2016,Afghanistan,33.398816,66.22331,0
2016,Afghanistan,33.398816,66.22331,0
2016,Afghanistan,33.398816,66.22331,0
2013,Afghanistan,32.252297,66.225157,4
2014,Afghanistan,32.93022,66.225483,2
2013,Pakistan,28.386432,66.227987,0
2016,Afghanistan,36.958927,66.228027,2
2015,Afghanistan,33.395628,66.228197,1
2013,Afghanistan,32.957827,66.232413,2
2017,Afghanistan,32.935099,66.232536,29
2016,Afghanistan,32.951762,66.233621,0
2015,Afghanistan,35.838223,66.234833,2
2016,Afghanistan,36.089093,66.236743,1
2016,Afghanistan,36.089093,66.236743,0
2014,Afghanistan,32.938084,66.239378,3
2012,Afghanistan,36.052334,66.24526,2
2017,Afghanistan,36.845821,66.247284,1
2014,Afghanistan,36.926913,66.250196,10
2016,Afghanistan,36.953342,66.256477,2
2017,Afghanistan,36.953342,66.256477,0
2017,Afghanistan,36.953342,66.256477,0
2008,Afghanistan,31.137937,66.261374,0
2009,Pakistan,28.491249,66.263474,3
2009,Pakistan,28.491249,66.263474,0
2010,Pakistan,28.491249,66.263474,4
2010,Pakistan,28.491249,66.263474,1
2010,Pakistan,28.491249,66.263474,0
2011,Pakistan,28.491249,66.263474,0
2011,Pakistan,28.491249,66.263474,0
2012,Pakistan,28.491249,66.263474,1
2013,Pakistan,28.491249,66.263474,2
2013,Pakistan,28.491249,66.263474,1
2013,Pakistan,28.491249,66.263474,0
2014,Pakistan,28.491249,66.263474,3
2015,Pakistan,28.491249,66.263474,4
2015,Pakistan,28.491249,66.263474,0
2017,Afghanistan,36.832877,66.265247,0
2012,Afghanistan,32.732875,66.267313,1
2015,Afghanistan,32.733333,66.267778,1
2012,Afghanistan,32.7334,66.26788,3
2005,Afghanistan,32.153782,66.269447,1
2015,Afghanistan,35.207547,66.271154,2
2013,Afghanistan,35.788057,66.272789,1
2005,Pakistan,29.594626,66.273125,0
2016,Afghanistan,30.542149,66.274216,3
2016,Afghanistan,30.542149,66.274216,0
2014,Afghanistan,36.842222,66.274444,1
2013,Afghanistan,33.335279,66.278448,0
2012,Afghanistan,31.203056,66.280556,4
2017,Afghanistan,36.823388,66.281618,0
2013,Pakistan,28.477856,66.281947,1
2013,Afghanistan,33.33766,66.284319,2
2013,Afghanistan,36.254925,66.284319,1
2015,Afghanistan,33.33766,66.284319,1
2015,Afghanistan,33.33766,66.284319,1
2015,Afghanistan,33.33766,66.284319,1
2017,Afghanistan,33.33766,66.284319,0
2007,Afghanistan,36.108139,66.28566,0
2007,Afghanistan,36.108139,66.28566,0
2017,Afghanistan,36.105133,66.286716,0
2015,Pakistan,28.121944,66.290278,0
2004,Afghanistan,32.741089,66.29187,3
2015,Afghanistan,35.777,66.29393,1
2015,Afghanistan,35.777,66.29393,0
2015,Pakistan,29.178056,66.294167,0
2016,Afghanistan,36.625168,66.295266,2
2014,Afghanistan,36.9925,66.296389,2
2017,Afghanistan,36.99299,66.297355,1
2016,Afghanistan,36.629759,66.300911,0
2017,Pakistan,29.176458,66.301292,0
2015,Afghanistan,31.458333,66.301389,11
2016,Afghanistan,36.916325,66.305929,6
2014,Pakistan,26.226794,66.311097,1
2014,Pakistan,28.60816,66.31385,0
2013,Pakistan,28.608333,66.314444,0
2012,Afghanistan,32.373546,66.314673,7
2014,Afghanistan,31.803333,66.323611,3
2014,Afghanistan,31.803333,66.323611,2
2014,Afghanistan,31.803333,66.323611,1
2017,Afghanistan,31.803333,66.323611,0
2015,Afghanistan,31.803363,66.323613,0
2015,Afghanistan,31.805388,66.324049,2
2017,Afghanistan,31.802043,66.32434,1
2015,Afghanistan,31.80604,66.324431,0
2007,Afghanistan,31.80262,66.324715,6
2007,Afghanistan,31.80262,66.324715,7
2008,Afghanistan,31.80262,66.324715,10
2008,Afghanistan,31.80262,66.324715,0
2009,Afghanistan,31.80262,66.324715,0
2010,Afghanistan,31.80262,66.324715,2
2012,Afghanistan,31.80262,66.324715,3
2014,Afghanistan,31.80262,66.324715,1
2014,Afghanistan,31.80262,66.324715,2
2014,Afghanistan,31.80262,66.324715,0
2014,Afghanistan,31.80262,66.324715,3
2015,Afghanistan,31.80262,66.324715,0
2015,Afghanistan,31.80262,66.324715,1
2016,Afghanistan,31.80262,66.324715,0
2016,Afghanistan,31.80262,66.324715,0
2016,Afghanistan,31.80262,66.324715,0
2017,Afghanistan,31.80262,66.324715,2
2014,Afghanistan,31.817004,66.326693,0
2014,Afghanistan,31.804282,66.327774,1
2014,Afghanistan,31.804281,66.327774,2
2016,Afghanistan,36.705628,66.328073,9
2016,Afghanistan,37.051334,66.328407,0
2013,Pakistan,27.166667,66.333333,1
2014,Pakistan,28.304722,66.333333,0
2015,Afghanistan,37.053941,66.333381,4
2015,Afghanistan,32.378056,66.335833,5
2017,Afghanistan,32.380833,66.336389,10
2013,Pakistan,28.306799,66.336894,4
2015,Afghanistan,36.814449,66.341461,3
2016,Afghanistan,36.814449,66.341461,12
2015,Afghanistan,35.840734,66.341963,0
2016,Afghanistan,31.061381,66.344273,1
2012,Afghanistan,37.011803,66.348791,1
2013,Afghanistan,37.011803,66.348791,1
2015,Afghanistan,35.85382,66.349048,1
2005,Afghanistan,32.413564,66.350075,0
2006,Afghanistan,32.413564,66.350075,2
2009,Pakistan,28.634991,66.350642,2
2012,Pakistan,28.035556,66.351111,6
2017,Afghanistan,35.888797,66.352928,52
2016,Afghanistan,37.025057,66.356849,3
2015,Afghanistan,31.798995,66.366131,1
2006,Pakistan,27.342552,66.36792,0
2009,Pakistan,27.342552,66.36792,0
2013,Pakistan,27.342552,66.36792,2
2013,Pakistan,27.342552,66.36792,1
2013,Pakistan,27.342552,66.36792,1
2013,Pakistan,27.342552,66.36792,0
2013,Pakistan,27.342552,66.36792,0
2013,Pakistan,27.342552,66.36792,0
2014,Pakistan,27.342552,66.36792,0
2014,Pakistan,27.342552,66.36792,0
2014,Pakistan,27.342552,66.36792,0
2014,Pakistan,27.342552,66.36792,0
2014,Pakistan,27.342552,66.36792,0
2014,Pakistan,27.342552,66.36792,6
2014,Pakistan,27.342552,66.36792,0
2016,Pakistan,27.342552,66.36792,3
2016,Pakistan,27.342552,66.36792,0
2016,Pakistan,27.342552,66.36792,0
2016,Pakistan,27.342552,66.36792,0
2016,Pakistan,27.342552,66.36792,1
2017,Pakistan,27.342552,66.36792,0
2017,Pakistan,27.342552,66.36792,0
2017,Pakistan,27.342552,66.36792,0
2017,Pakistan,27.342552,66.36792,0
2017,Pakistan,27.342552,66.36792,0
2014,Pakistan,27.340539,66.370493,0
2016,Afghanistan,35.887627,66.372684,1
2014,Afghanistan,32.871304,66.372948,0
2013,Pakistan,27.35454,66.373386,0
2016,Afghanistan,36.781473,66.373526,10
2015,Afghanistan,36.919444,66.384722,0
2017,Afghanistan,35.902957,66.38584,1
2016,Afghanistan,35.906302,66.388035,25
2013,Afghanistan,31.00807,66.389151,3
2014,Pakistan,27.3268,66.390695,0
2014,Pakistan,27.4023,66.391439,0
2014,Afghanistan,31.00403,66.391587,8
2016,Pakistan,29.6425,66.3925,1
2013,Afghanistan,31.001596,66.393101,4
2013,Afghanistan,31.001596,66.393101,1
2014,Afghanistan,30.99365,66.397049,4
2014,Afghanistan,31.007884,66.397578,4
2017,Afghanistan,36.783157,66.397613,0
2013,Afghanistan,36.886995,66.397896,2
2013,Afghanistan,31.008066,66.398042,7
2012,Afghanistan,31.008056,66.398056,12
2013,Afghanistan,31.008056,66.398056,3
2014,Afghanistan,31.008056,66.398056,1
2013,Afghanistan,31.012631,66.39822,1
2014,Afghanistan,31.00818,66.398278,0
2014,Afghanistan,31.007681,66.398319,1
2004,Afghanistan,31.007976,66.398483,5
2002,Afghanistan,31.002735,66.405617,19
2003,Afghanistan,31.002735,66.405617,18
2003,Afghanistan,31.002735,66.405617,0
2003,Afghanistan,31.002735,66.405617,0
2003,Afghanistan,31.002735,66.405617,3
2005,Afghanistan,31.002735,66.405617,3
2005,Afghanistan,31.002735,66.405617,1
2005,Afghanistan,31.002735,66.405617,2
2006,Afghanistan,31.002735,66.405617,22
2006,Afghanistan,31.002735,66.405617,0
2007,Afghanistan,31.002735,66.405617,11
2007,Afghanistan,31.002735,66.405617,5
2008,Afghanistan,31.002735,66.405617,2
2008,Afghanistan,31.002735,66.405617,39
2008,Afghanistan,31.002735,66.405617,3
2008,Afghanistan,31.002735,66.405617,9
2008,Afghanistan,31.002735,66.405617,3
2008,Afghanistan,31.002735,66.405617,13
2008,Afghanistan,31.002735,66.405617,0
2008,Afghanistan,31.002735,66.405617,2
2009,Afghanistan,31.002735,66.405617,1
2009,Afghanistan,31.002735,66.405617,5
2009,Afghanistan,31.002735,66.405617,4
2009,Afghanistan,31.002735,66.405617,11
2010,Afghanistan,31.002735,66.405617,1
2010,Afghanistan,31.002735,66.405617,8
2011,Afghanistan,31.002735,66.405617,18
2011,Afghanistan,31.002735,66.405617,1
2012,Afghanistan,31.002735,66.405617,1
2012,Afghanistan,31.002735,66.405617,4
2012,Afghanistan,31.002735,66.405617,0
2012,Afghanistan,31.002735,66.405617,0
2012,Afghanistan,31.002735,66.405617,0
2012,Afghanistan,31.002735,66.405617,3
2012,Afghanistan,31.002735,66.405617,6
2012,Afghanistan,31.002735,66.405617,1
2012,Afghanistan,31.002735,66.405617,4
2013,Afghanistan,31.002735,66.405617,4
2013,Afghanistan,31.002735,66.405617,0
2013,Afghanistan,31.002735,66.405617,12
2013,Afghanistan,31.002735,66.405617,2
2014,Afghanistan,31.002735,66.405617,2
2014,Afghanistan,31.002735,66.405617,0
2015,Afghanistan,31.002735,66.405617,1
2015,Afghanistan,31.002735,66.405617,6
2017,Afghanistan,31.002735,66.405617,2
2016,Afghanistan,36.800802,66.406125,0
2015,Afghanistan,30.996752,66.415434,6
2016,Afghanistan,35.953406,66.424068,5
2016,Afghanistan,35.955032,66.424912,2
2012,Pakistan,27.508215,66.42715,1
2012,Pakistan,28.91853,66.42715,0
2012,Pakistan,28.91853,66.42715,0
2012,Pakistan,28.91853,66.42715,0
2013,Pakistan,27.508215,66.42715,0
2013,Pakistan,27.508215,66.42715,0
2013,Pakistan,27.508215,66.42715,1
2014,Pakistan,27.508215,66.42715,3
2015,Pakistan,28.918443,66.42715,0
2014,Afghanistan,30.964983,66.433334,2
2013,Pakistan,27.518015,66.433468,0
1994,Afghanistan,35.849722,66.436944,1
2006,Afghanistan,30.974178,66.437027,2
2013,Afghanistan,30.974178,66.437027,1
2014,Afghanistan,30.974178,66.437027,8
2016,Afghanistan,30.974178,66.437027,5
2017,Afghanistan,30.974178,66.437027,4
2015,Afghanistan,31.848889,66.438333,0
2017,Pakistan,30.954647,66.438403,3
2015,Afghanistan,35.967023,66.44203,1
2013,Pakistan,27.513143,66.444454,0
2014,Pakistan,30.922693,66.446088,0
2013,Pakistan,27.503399,66.449947,0
2015,Afghanistan,36.743125,66.451436,10
1992,Pakistan,30.92211,66.45153,0
2002,Pakistan,30.92211,66.45153,2
2003,Pakistan,30.92211,66.45153,1
2004,Pakistan,30.92211,66.45153,0
2007,Pakistan,30.92211,66.45153,0
2008,Pakistan,30.92211,66.45153,0
2008,Pakistan,30.92211,66.45153,1
2008,Pakistan,30.92211,66.45153,1
2009,Pakistan,30.92211,66.45153,0
2009,Pakistan,30.92211,66.45153,0
2011,Pakistan,30.92211,66.45153,0
2011,Pakistan,30.92211,66.45153,2
2012,Pakistan,30.92211,66.45153,1
2012,Pakistan,30.92211,66.45153,0
2012,Pakistan,30.92211,66.45153,0
2012,Pakistan,30.92211,66.45153,0
2013,Pakistan,30.92211,66.45153,0
2013,Pakistan,30.92211,66.45153,0
2013,Pakistan,30.92211,66.45153,0
2013,Pakistan,30.92211,66.45153,0
2013,Pakistan,30.92211,66.45153,0
2013,Pakistan,30.92211,66.45153,0
2013,Pakistan,30.92211,66.45153,0
2013,Pakistan,30.92211,66.45153,0
2013,Pakistan,30.92211,66.45153,0
2013,Pakistan,30.92211,66.45153,0
2013,Pakistan,30.92211,66.45153,1
2013,Pakistan,30.92211,66.45153,3
2013,Pakistan,30.92211,66.45153,2
2013,Pakistan,30.92211,66.45153,0
2013,Pakistan,30.92211,66.45153,0
2013,Pakistan,30.92211,66.45153,2
2013,Pakistan,30.92211,66.45153,0
2013,Pakistan,30.92211,66.45153,0
2013,Pakistan,30.92211,66.45153,0
2013,Pakistan,30.92211,66.45153,2
2013,Pakistan,30.92211,66.45153,0
2013,Pakistan,30.92211,66.45153,0
2013,Pakistan,30.92211,66.45153,1
2013,Pakistan,30.92211,66.45153,0
2013,Pakistan,30.92211,66.45153,0
2014,Pakistan,30.92211,66.45153,0
2014,Pakistan,30.92211,66.45153,1
2014,Pakistan,30.92211,66.45153,0
2014,Pakistan,30.92211,66.45153,0
2014,Pakistan,30.92211,66.45153,0
2014,Pakistan,30.92211,66.45153,0
2014,Pakistan,30.92211,66.45153,0
2014,Pakistan,30.92211,66.45153,0
2014,Pakistan,30.92211,66.45153,0
2014,Pakistan,30.92211,66.45153,0
2014,Pakistan,30.92211,66.45153,0
2014,Pakistan,30.92211,66.45153,0
2014,Pakistan,30.92211,66.45153,0
2014,Pakistan,30.92211,66.45153,2
2014,Pakistan,30.92211,66.45153,0
2014,Pakistan,30.92211,66.45153,0
2014,Pakistan,30.92211,66.45153,0
2014,Pakistan,30.92211,66.45153,0
2014,Pakistan,30.92211,66.45153,0
2015,Pakistan,30.92211,66.45153,0
2015,Pakistan,30.92211,66.45153,1
2015,Pakistan,30.92211,66.45153,0
2015,Pakistan,30.92211,66.45153,2
2015,Pakistan,30.92211,66.45153,0
2015,Pakistan,30.92211,66.45153,0
2015,Pakistan,30.92211,66.45153,2
2015,Pakistan,30.92211,66.45153,0
2015,Pakistan,30.92211,66.45153,0
2016,Pakistan,30.92211,66.45153,0
2016,Pakistan,30.92211,66.45153,0
