"","region_txt","date","sum"
"3589","Southeast Asia",1995-08-01 10:00:00,14
"3590","Southeast Asia",1995-09-01 10:00:00,8
"3591","Southeast Asia",1995-10-01 10:00:00,4
"3592","Southeast Asia",1995-11-01 11:00:00,1
"3593","Southeast Asia",1995-12-01 11:00:00,64
"3594","Southeast Asia",1996-01-01 11:00:00,51
"3595","Southeast Asia",1996-02-01 11:00:00,23
"3596","Southeast Asia",1996-03-01 11:00:00,11
"3597","Southeast Asia",1996-04-01 10:00:00,22
"3598","Southeast Asia",1996-05-01 10:00:00,35
"3599","Southeast Asia",1996-06-01 10:00:00,18
"3600","Southeast Asia",1996-07-01 10:00:00,14
"3601","Southeast Asia",1996-08-01 10:00:00,8
"3602","Southeast Asia",1996-09-01 10:00:00,32
"3603","Southeast Asia",1996-10-01 10:00:00,20
"3604","Southeast Asia",1996-11-01 11:00:00,17
"3605","Southeast Asia",1996-12-01 11:00:00,19
"3606","Southeast Asia",1997-01-01 11:00:00,10
"3607","Southeast Asia",1997-02-01 11:00:00,33
"3608","Southeast Asia",1997-03-01 11:00:00,30
"3609","Southeast Asia",1997-04-01 10:00:00,38
"3610","Southeast Asia",1997-05-01 10:00:00,77
"3611","Southeast Asia",1997-06-01 10:00:00,23
"3612","Southeast Asia",1997-07-01 10:00:00,61
"3613","Southeast Asia",1997-08-01 10:00:00,12
"3614","Southeast Asia",1997-09-01 10:00:00,20
"3615","Southeast Asia",1997-10-01 10:00:00,15
"3616","Southeast Asia",1997-11-01 11:00:00,12
"3617","Southeast Asia",1997-12-01 11:00:00,4
"3618","Southeast Asia",1998-01-01 11:00:00,0
"3619","Southeast Asia",1998-02-01 11:00:00,3
"3620","Southeast Asia",1998-03-01 11:00:00,6
"3621","Southeast Asia",1998-04-01 10:00:00,22
"3622","Southeast Asia",1998-06-01 10:00:00,0
"3623","Southeast Asia",1998-07-01 10:00:00,12
"3624","Southeast Asia",1998-08-01 10:00:00,3
"3625","Southeast Asia",1998-09-01 10:00:00,0
"3626","Southeast Asia",1998-10-01 10:00:00,0
"3627","Southeast Asia",1998-11-01 11:00:00,8
"3628","Southeast Asia",1998-12-01 11:00:00,0
"3629","Southeast Asia",1999-01-01 11:00:00,11
"3630","Southeast Asia",1999-02-01 11:00:00,0
"3631","Southeast Asia",1999-03-01 11:00:00,6
"3632","Southeast Asia",1999-04-01 10:00:00,14
"3633","Southeast Asia",1999-05-01 10:00:00,24
"3634","Southeast Asia",1999-06-01 10:00:00,21
"3635","Southeast Asia",1999-07-01 10:00:00,12
"3636","Southeast Asia",1999-08-01 10:00:00,8
"3637","Southeast Asia",1999-09-01 10:00:00,13
"3638","Southeast Asia",1999-10-01 10:00:00,9
"3639","Southeast Asia",1999-11-01 11:00:00,3
"3640","Southeast Asia",1999-12-01 11:00:00,2
"3641","Southeast Asia",2000-01-01 11:00:00,8
"3642","Southeast Asia",2000-02-01 11:00:00,51
"3643","Southeast Asia",2000-03-01 11:00:00,28
"3644","Southeast Asia",2000-04-01 10:00:00,3
"3645","Southeast Asia",2000-05-01 10:00:00,48
"3646","Southeast Asia",2000-06-01 10:00:00,16
"3647","Southeast Asia",2000-07-01 10:00:00,64
"3648","Southeast Asia",2000-08-01 10:00:00,4
"3649","Southeast Asia",2000-09-01 11:00:00,58
"3650","Southeast Asia",2000-10-01 11:00:00,46
"3651","Southeast Asia",2000-11-01 11:00:00,79
"3652","Southeast Asia",2000-12-01 11:00:00,54
"3653","Southeast Asia",2001-01-01 11:00:00,0
"3654","Southeast Asia",2001-02-01 11:00:00,14
"3655","Southeast Asia",2001-03-01 11:00:00,18
"3656","Southeast Asia",2001-04-01 10:00:00,23
"3657","Southeast Asia",2001-05-01 10:00:00,11
"3658","Southeast Asia",2001-06-01 10:00:00,27
"3659","Southeast Asia",2001-07-01 10:00:00,3
"3660","Southeast Asia",2001-08-01 10:00:00,92
"3661","Southeast Asia",2001-09-01 10:00:00,10
"3662","Southeast Asia",2001-10-01 10:00:00,12
"3663","Southeast Asia",2001-11-01 11:00:00,72
"3664","Southeast Asia",2001-12-01 11:00:00,29
"3665","Southeast Asia",2002-01-01 11:00:00,14
"3666","Southeast Asia",2002-02-01 11:00:00,6
"3667","Southeast Asia",2002-03-01 11:00:00,2
"3668","Southeast Asia",2002-04-01 10:00:00,58
"3669","Southeast Asia",2002-05-01 10:00:00,5
"3670","Southeast Asia",2002-06-01 10:00:00,14
"3671","Southeast Asia",2002-07-01 10:00:00,22
"3672","Southeast Asia",2002-08-01 10:00:00,14
"3673","Southeast Asia",2002-09-01 10:00:00,7
"3674","Southeast Asia",2002-10-01 10:00:00,225
"3675","Southeast Asia",2002-11-01 11:00:00,1
"3676","Southeast Asia",2002-12-01 11:00:00,28
"3677","Southeast Asia",2003-01-01 11:00:00,41
"3678","Southeast Asia",2003-02-01 11:00:00,66
"3679","Southeast Asia",2003-03-01 11:00:00,57
"3680","Southeast Asia",2003-04-01 10:00:00,74
"3681","Southeast Asia",2003-05-01 10:00:00,59
"3682","Southeast Asia",2003-06-01 10:00:00,18
"3683","Southeast Asia",2003-07-01 10:00:00,19
"3684","Southeast Asia",2003-08-01 10:00:00,15
"3685","Southeast Asia",2003-09-01 10:00:00,2
"3686","Southeast Asia",2003-10-01 10:00:00,0
"3687","Southeast Asia",2003-11-01 11:00:00,3
"3688","Southeast Asia",2003-12-01 11:00:00,0
"3689","Southeast Asia",2004-01-01 11:00:00,30
"3690","Southeast Asia",2004-02-01 11:00:00,130
"3691","Southeast Asia",2004-03-01 11:00:00,5
"3692","Southeast Asia",2004-04-01 10:00:00,11
"3693","Southeast Asia",2004-05-01 10:00:00,11
"3694","Southeast Asia",2004-06-01 10:00:00,14
"3695","Southeast Asia",2004-07-01 10:00:00,3
"3696","Southeast Asia",2004-08-01 10:00:00,5
"3697","Southeast Asia",2004-09-01 10:00:00,11
"3698","Southeast Asia",2004-10-01 10:00:00,16
"3699","Southeast Asia",2004-11-01 11:00:00,8
"3700","Southeast Asia",2004-12-01 11:00:00,37
"3701","Southeast Asia",2005-01-01 11:00:00,18
"3702","Southeast Asia",2005-02-01 11:00:00,19
"3703","Southeast Asia",2005-03-01 11:00:00,13
"3704","Southeast Asia",2005-04-01 10:00:00,16
"3705","Southeast Asia",2005-05-01 10:00:00,75
"3706","Southeast Asia",2005-06-01 10:00:00,39
"3707","Southeast Asia",2005-07-01 10:00:00,3
"3708","Southeast Asia",2005-08-01 10:00:00,26
"3709","Southeast Asia",2005-09-01 10:00:00,10
"3710","Southeast Asia",2005-10-01 10:00:00,37
"3711","Southeast Asia",2005-11-01 11:00:00,1
"3712","Southeast Asia",2005-12-01 11:00:00,9
"3713","Southeast Asia",2006-01-01 11:00:00,37
"3714","Southeast Asia",2006-02-01 11:00:00,32
"3715","Southeast Asia",2006-03-01 11:00:00,20
"3716","Southeast Asia",2006-04-01 11:00:00,13
"3717","Southeast Asia",2006-05-01 10:00:00,28
"3718","Southeast Asia",2006-06-01 10:00:00,21
"3719","Southeast Asia",2006-07-01 10:00:00,16
"3720","Southeast Asia",2006-08-01 10:00:00,25
"3721","Southeast Asia",2006-09-01 10:00:00,9
"3722","Southeast Asia",2006-10-01 10:00:00,15
"3723","Southeast Asia",2006-11-01 11:00:00,28
"3724","Southeast Asia",2006-12-01 11:00:00,16
"3725","Southeast Asia",2007-01-01 11:00:00,14
"3726","Southeast Asia",2007-02-01 11:00:00,21
"3727","Southeast Asia",2007-03-01 11:00:00,69
"3728","Southeast Asia",2007-04-01 10:00:00,42
"3729","Southeast Asia",2007-05-01 10:00:00,34
"3730","Southeast Asia",2007-06-01 10:00:00,50
"3731","Southeast Asia",2007-07-01 10:00:00,20
"3732","Southeast Asia",2007-08-01 10:00:00,20
"3733","Southeast Asia",2007-09-01 10:00:00,22
"3734","Southeast Asia",2007-10-01 10:00:00,25
"3735","Southeast Asia",2007-11-01 11:00:00,64
"3736","Southeast Asia",2007-12-01 11:00:00,9
"3737","Southeast Asia",2008-01-01 11:00:00,36
"3738","Southeast Asia",2008-02-01 11:00:00,8
"3739","Southeast Asia",2008-03-01 11:00:00,15
"3740","Southeast Asia",2008-04-01 11:00:00,26
"3741","Southeast Asia",2008-05-01 10:00:00,31
"3742","Southeast Asia",2008-06-01 10:00:00,48
"3743","Southeast Asia",2008-07-01 10:00:00,51
"3744","Southeast Asia",2008-08-01 10:00:00,107
"3745","Southeast Asia",2008-09-01 10:00:00,15
"3746","Southeast Asia",2008-10-01 10:00:00,15
"3747","Southeast Asia",2008-11-01 11:00:00,21
"3748","Southeast Asia",2008-12-01 11:00:00,30
"3749","Southeast Asia",2009-01-01 11:00:00,17
"3750","Southeast Asia",2009-02-01 11:00:00,17
"3751","Southeast Asia",2009-03-01 11:00:00,38
"3752","Southeast Asia",2009-04-01 11:00:00,19
"3753","Southeast Asia",2009-05-01 10:00:00,26
"3754","Southeast Asia",2009-06-01 10:00:00,48
"3755","Southeast Asia",2009-07-01 10:00:00,57
"3756","Southeast Asia",2009-08-01 10:00:00,24
"3757","Southeast Asia",2009-09-01 10:00:00,106
"3758","Southeast Asia",2009-10-01 10:00:00,42
"3759","Southeast Asia",2009-11-01 11:00:00,56
"3760","Southeast Asia",2009-12-01 11:00:00,32
"3761","Southeast Asia",2010-01-01 11:00:00,24
"3762","Southeast Asia",2010-02-01 11:00:00,39
"3763","Southeast Asia",2010-03-01 11:00:00,17
"3764","Southeast Asia",2010-04-01 11:00:00,27
"3765","Southeast Asia",2010-05-01 10:00:00,41
"3766","Southeast Asia",2010-06-01 10:00:00,23
"3767","Southeast Asia",2010-07-01 10:00:00,14
"3768","Southeast Asia",2010-08-01 10:00:00,27
"3769","Southeast Asia",2010-09-01 10:00:00,23
"3770","Southeast Asia",2010-10-01 10:00:00,52
"3771","Southeast Asia",2010-11-01 11:00:00,17
"3772","Southeast Asia",2010-12-01 11:00:00,18
"3773","Southeast Asia",2011-01-01 11:00:00,38
"3774","Southeast Asia",2011-02-01 11:00:00,38
"3775","Southeast Asia",2011-03-01 11:00:00,29
"3776","Southeast Asia",2011-04-01 11:00:00,18
"3777","Southeast Asia",2011-05-01 10:00:00,20
"3778","Southeast Asia",2011-06-01 10:00:00,20
"3779","Southeast Asia",2011-07-01 10:00:00,13
"3780","Southeast Asia",2011-08-01 10:00:00,21
"3781","Southeast Asia",2011-09-01 10:00:00,24
"3782","Southeast Asia",2011-10-01 10:00:00,37
"3783","Southeast Asia",2011-11-01 11:00:00,29
"3784","Southeast Asia",2011-12-01 11:00:00,12
"3785","Southeast Asia",2012-01-01 11:00:00,25
"3786","Southeast Asia",2012-02-01 11:00:00,27
"3787","Southeast Asia",2012-03-01 11:00:00,61
"3788","Southeast Asia",2012-04-01 10:00:00,49
"3789","Southeast Asia",2012-05-01 10:00:00,28
"3790","Southeast Asia",2012-06-01 10:00:00,51
"3791","Southeast Asia",2012-07-01 10:00:00,36
"3792","Southeast Asia",2012-08-01 10:00:00,38
"3793","Southeast Asia",2012-09-01 10:00:00,19
"3794","Southeast Asia",2012-10-01 10:00:00,46
"3795","Southeast Asia",2012-11-01 11:00:00,48
"3796","Southeast Asia",2012-12-01 11:00:00,25
"3797","Southeast Asia",2013-01-01 11:00:00,40
"3798","Southeast Asia",2013-02-01 11:00:00,56
"3799","Southeast Asia",2013-03-01 11:00:00,48
"3800","Southeast Asia",2013-04-01 11:00:00,79
"3801","Southeast Asia",2013-05-01 10:00:00,82
"3802","Southeast Asia",2013-06-01 10:00:00,64
"3803","Southeast Asia",2013-07-01 10:00:00,82
"3804","Southeast Asia",2013-08-01 10:00:00,66
"3805","Southeast Asia",2013-09-01 10:00:00,65
"3806","Southeast Asia",2013-10-01 10:00:00,44
"3807","Southeast Asia",2013-11-01 11:00:00,49
"3808","Southeast Asia",2013-12-01 11:00:00,48
"3809","Southeast Asia",2014-01-01 11:00:00,45
"3810","Southeast Asia",2014-02-01 11:00:00,65
"3811","Southeast Asia",2014-03-01 11:00:00,66
"3812","Southeast Asia",2014-04-01 11:00:00,59
"3813","Southeast Asia",2014-05-01 10:00:00,58
"3814","Southeast Asia",2014-06-01 10:00:00,56
"3815","Southeast Asia",2014-07-01 10:00:00,126
"3816","Southeast Asia",2014-08-01 10:00:00,46
"3817","Southeast Asia",2014-09-01 10:00:00,28
"3818","Southeast Asia",2014-10-01 10:00:00,39
"3819","Southeast Asia",2014-11-01 11:00:00,67
"3820","Southeast Asia",2014-12-01 11:00:00,47
"3821","Southeast Asia",2015-01-01 11:00:00,31
"3822","Southeast Asia",2015-02-01 11:00:00,90
"3823","Southeast Asia",2015-03-01 11:00:00,43
"3824","Southeast Asia",2015-04-01 11:00:00,46
"3825","Southeast Asia",2015-05-01 10:00:00,44
"3826","Southeast Asia",2015-06-01 10:00:00,60
"3827","Southeast Asia",2015-07-01 10:00:00,57
"3828","Southeast Asia",2015-08-01 10:00:00,74
"3829","Southeast Asia",2015-09-01 10:00:00,39
"3830","Southeast Asia",2015-10-01 10:00:00,49
"3831","Southeast Asia",2015-11-01 11:00:00,47
"3832","Southeast Asia",2015-12-01 11:00:00,66
"3833","Southeast Asia",2016-01-01 11:00:00,50
"3834","Southeast Asia",2016-02-01 11:00:00,77
"3835","Southeast Asia",2016-03-01 11:00:00,53
"3836","Southeast Asia",2016-04-01 11:00:00,54
"3837","Southeast Asia",2016-05-01 10:00:00,59
"3838","Southeast Asia",2016-06-01 10:00:00,42
"3839","Southeast Asia",2016-07-01 10:00:00,51
"3840","Southeast Asia",2016-08-01 10:00:00,39
"3841","Southeast Asia",2016-09-01 10:00:00,37
"3842","Southeast Asia",2016-10-01 10:00:00,63
"3843","Southeast Asia",2016-11-01 11:00:00,61
"3844","Southeast Asia",2016-12-01 11:00:00,53
"3845","Southeast Asia",2017-01-01 11:00:00,48
"3846","Southeast Asia",2017-02-01 11:00:00,48
"3847","Southeast Asia",2017-03-01 11:00:00,93
"3848","Southeast Asia",2017-04-01 11:00:00,34
"3849","Southeast Asia",2017-05-01 10:00:00,59
"3850","Southeast Asia",2017-06-01 10:00:00,74
"3851","Southeast Asia",2017-07-01 10:00:00,68
"3852","Southeast Asia",2017-08-01 10:00:00,218
"3853","Southeast Asia",2017-09-01 10:00:00,50
"3854","Southeast Asia",2017-10-01 11:00:00,33
"3855","Southeast Asia",2017-11-01 11:00:00,36
"3856","Southeast Asia",2017-12-01 11:00:00,50
"3857","Sub-Saharan Africa",1970-01-01 10:00:00,1
"3858","Sub-Saharan Africa",1970-03-01 10:00:00,0
"3859","Sub-Saharan Africa",1970-04-01 10:00:00,0
"3860","Sub-Saharan Africa",1971-01-01 10:00:00,1
"3861","Sub-Saharan Africa",1972-09-01 10:00:00,0
"3862","Sub-Saharan Africa",1973-01-01 11:00:00,0
"3863","Sub-Saharan Africa",1973-03-01 11:00:00,3
"3864","Sub-Saharan Africa",1973-09-01 10:00:00,2
"3865","Sub-Saharan Africa",1974-02-01 11:00:00,1
"3866","Sub-Saharan Africa",1974-03-01 11:00:00,2
"3867","Sub-Saharan Africa",1974-04-01 10:00:00,0
"3868","Sub-Saharan Africa",1974-05-01 10:00:00,1
"3869","Sub-Saharan Africa",1974-12-01 11:00:00,0
"3870","Sub-Saharan Africa",1975-02-01 11:00:00,0
"3871","Sub-Saharan Africa",1975-03-01 11:00:00,28
"3872","Sub-Saharan Africa",1975-04-01 10:00:00,0
"3873","Sub-Saharan Africa",1975-05-01 10:00:00,0
"3874","Sub-Saharan Africa",1975-06-01 10:00:00,0
"3875","Sub-Saharan Africa",1975-07-01 10:00:00,0
"3876","Sub-Saharan Africa",1975-08-01 10:00:00,1
"3877","Sub-Saharan Africa",1975-09-01 10:00:00,0
"3878","Sub-Saharan Africa",1975-10-01 10:00:00,0
"3879","Sub-Saharan Africa",1975-12-01 11:00:00,0
"3880","Sub-Saharan Africa",1976-01-01 11:00:00,0
"3881","Sub-Saharan Africa",1976-02-01 11:00:00,5
"3882","Sub-Saharan Africa",1976-04-01 10:00:00,1
"3883","Sub-Saharan Africa",1976-05-01 10:00:00,0
"3884","Sub-Saharan Africa",1976-06-01 10:00:00,0
"3885","Sub-Saharan Africa",1976-07-01 10:00:00,0
"3886","Sub-Saharan Africa",1976-09-01 10:00:00,0
"3887","Sub-Saharan Africa",1976-11-01 11:00:00,2
"3888","Sub-Saharan Africa",1977-01-01 11:00:00,0
"3889","Sub-Saharan Africa",1977-02-01 11:00:00,1
"3890","Sub-Saharan Africa",1977-03-01 11:00:00,1
"3891","Sub-Saharan Africa",1977-04-01 10:00:00,4
"3892","Sub-Saharan Africa",1977-05-01 10:00:00,4
"3893","Sub-Saharan Africa",1977-06-01 10:00:00,2
"3894","Sub-Saharan Africa",1977-07-01 10:00:00,2
"3895","Sub-Saharan Africa",1977-10-01 10:00:00,0
"3896","Sub-Saharan Africa",1977-11-01 11:00:00,2
"3897","Sub-Saharan Africa",1977-12-01 11:00:00,1
"3898","Sub-Saharan Africa",1978-01-01 11:00:00,0
"3899","Sub-Saharan Africa",1978-02-01 11:00:00,2
"3900","Sub-Saharan Africa",1978-03-01 11:00:00,2
"3901","Sub-Saharan Africa",1978-05-01 10:00:00,7
"3902","Sub-Saharan Africa",1978-06-01 10:00:00,18
"3903","Sub-Saharan Africa",1978-08-01 10:00:00,1
"3904","Sub-Saharan Africa",1978-09-01 10:00:00,49
"3905","Sub-Saharan Africa",1978-10-01 10:00:00,26
"3906","Sub-Saharan Africa",1978-11-01 11:00:00,1
"3907","Sub-Saharan Africa",1978-12-01 11:00:00,6
"3908","Sub-Saharan Africa",1979-01-01 11:00:00,26
"3909","Sub-Saharan Africa",1979-02-01 11:00:00,58
"3910","Sub-Saharan Africa",1979-03-01 11:00:00,23
"3911","Sub-Saharan Africa",1979-04-01 10:00:00,22
"3912","Sub-Saharan Africa",1979-05-01 10:00:00,108
"3913","Sub-Saharan Africa",1979-06-01 10:00:00,15
"3914","Sub-Saharan Africa",1979-07-01 10:00:00,25
"3915","Sub-Saharan Africa",1979-08-01 10:00:00,31
"3916","Sub-Saharan Africa",1979-09-01 10:00:00,20
"3917","Sub-Saharan Africa",1979-10-01 10:00:00,0
"3918","Sub-Saharan Africa",1979-11-01 11:00:00,6
"3919","Sub-Saharan Africa",1979-12-01 11:00:00,0
"3920","Sub-Saharan Africa",1980-01-01 11:00:00,5
"3921","Sub-Saharan Africa",1980-02-01 11:00:00,31
"3922","Sub-Saharan Africa",1980-03-01 11:00:00,10
"3923","Sub-Saharan Africa",1980-04-01 10:00:00,2
"3924","Sub-Saharan Africa",1980-05-01 10:00:00,0
"3925","Sub-Saharan Africa",1980-06-01 10:00:00,4
"3926","Sub-Saharan Africa",1980-07-01 10:00:00,0
"3927","Sub-Saharan Africa",1980-08-01 10:00:00,1
"3928","Sub-Saharan Africa",1980-09-01 10:00:00,4
"3929","Sub-Saharan Africa",1980-10-01 10:00:00,4
"3930","Sub-Saharan Africa",1980-11-01 11:00:00,6
"3931","Sub-Saharan Africa",1980-12-01 11:00:00,15
"3932","Sub-Saharan Africa",1981-01-01 11:00:00,0
"3933","Sub-Saharan Africa",1981-02-01 11:00:00,7
"3934","Sub-Saharan Africa",1981-03-01 10:00:00,12
"3935","Sub-Saharan Africa",1981-04-01 10:00:00,9
"3936","Sub-Saharan Africa",1981-05-01 10:00:00,43
"3937","Sub-Saharan Africa",1981-06-01 10:00:00,3
"3938","Sub-Saharan Africa",1981-07-01 10:00:00,4
"3939","Sub-Saharan Africa",1981-08-01 10:00:00,0
"3940","Sub-Saharan Africa",1981-09-01 10:00:00,3
"3941","Sub-Saharan Africa",1981-10-01 10:00:00,18
"3942","Sub-Saharan Africa",1981-11-01 11:00:00,3
"3943","Sub-Saharan Africa",1981-12-01 11:00:00,0
"3944","Sub-Saharan Africa",1982-01-01 11:00:00,0
"3945","Sub-Saharan Africa",1982-02-01 11:00:00,0
"3946","Sub-Saharan Africa",1982-03-01 11:00:00,17
"3947","Sub-Saharan Africa",1982-04-01 11:00:00,0
"3948","Sub-Saharan Africa",1982-05-01 10:00:00,0
"3949","Sub-Saharan Africa",1982-06-01 10:00:00,1
"3950","Sub-Saharan Africa",1982-07-01 10:00:00,7
"3951","Sub-Saharan Africa",1982-08-01 10:00:00,20
"3952","Sub-Saharan Africa",1982-09-01 10:00:00,6
"3953","Sub-Saharan Africa",1982-10-01 10:00:00,2
"3954","Sub-Saharan Africa",1982-11-01 11:00:00,0
"3955","Sub-Saharan Africa",1982-12-01 11:00:00,15
"3956","Sub-Saharan Africa",1983-01-01 11:00:00,117
"3957","Sub-Saharan Africa",1983-02-01 11:00:00,116
"3958","Sub-Saharan Africa",1983-03-01 11:00:00,33
"3959","Sub-Saharan Africa",1983-04-01 10:00:00,4
"3960","Sub-Saharan Africa",1983-05-01 10:00:00,28
"3961","Sub-Saharan Africa",1983-06-01 10:00:00,41
"3962","Sub-Saharan Africa",1983-07-01 10:00:00,140
"3963","Sub-Saharan Africa",1983-08-01 10:00:00,1
"3964","Sub-Saharan Africa",1983-09-01 10:00:00,0
"3965","Sub-Saharan Africa",1983-10-01 10:00:00,1
"3966","Sub-Saharan Africa",1983-11-01 11:00:00,1
"3967","Sub-Saharan Africa",1983-12-01 11:00:00,0
"3968","Sub-Saharan Africa",1984-01-01 11:00:00,8
"3969","Sub-Saharan Africa",1984-02-01 11:00:00,540
"3970","Sub-Saharan Africa",1984-03-01 11:00:00,2
"3971","Sub-Saharan Africa",1984-04-01 10:00:00,81
"3972","Sub-Saharan Africa",1984-05-01 10:00:00,6
"3973","Sub-Saharan Africa",1984-06-01 10:00:00,19
"3974","Sub-Saharan Africa",1984-07-01 10:00:00,18
"3975","Sub-Saharan Africa",1984-08-01 10:00:00,10
"3976","Sub-Saharan Africa",1984-09-01 10:00:00,0
"3977","Sub-Saharan Africa",1984-10-01 10:00:00,200
"3978","Sub-Saharan Africa",1984-11-01 11:00:00,8
"3979","Sub-Saharan Africa",1984-12-01 11:00:00,139
"3980","Sub-Saharan Africa",1985-01-01 11:00:00,2
"3981","Sub-Saharan Africa",1985-02-01 11:00:00,5
"3982","Sub-Saharan Africa",1985-03-01 11:00:00,2
"3983","Sub-Saharan Africa",1985-04-01 10:00:00,4
"3984","Sub-Saharan Africa",1985-05-01 10:00:00,37
"3985","Sub-Saharan Africa",1985-06-01 10:00:00,70
"3986","Sub-Saharan Africa",1985-07-01 10:00:00,10
"3987","Sub-Saharan Africa",1985-08-01 10:00:00,6
"3988","Sub-Saharan Africa",1985-09-01 10:00:00,8
"3989","Sub-Saharan Africa",1985-10-01 10:00:00,8
"3990","Sub-Saharan Africa",1985-11-01 11:00:00,20
"3991","Sub-Saharan Africa",1985-12-01 11:00:00,39
"3992","Sub-Saharan Africa",1986-01-01 11:00:00,255
"3993","Sub-Saharan Africa",1986-02-01 11:00:00,14
"3994","Sub-Saharan Africa",1986-03-01 11:00:00,93
"3995","Sub-Saharan Africa",1986-04-01 10:00:00,5
"3996","Sub-Saharan Africa",1986-05-01 10:00:00,21
"3997","Sub-Saharan Africa",1986-06-01 10:00:00,32
"3998","Sub-Saharan Africa",1986-07-01 10:00:00,264
"3999","Sub-Saharan Africa",1986-08-01 10:00:00,22
"4000","Sub-Saharan Africa",1986-09-01 10:00:00,0
"4001","Sub-Saharan Africa",1986-10-01 10:00:00,38
"4002","Sub-Saharan Africa",1986-11-01 11:00:00,6
"4003","Sub-Saharan Africa",1986-12-01 11:00:00,49
"4004","Sub-Saharan Africa",1987-01-01 11:00:00,22
"4005","Sub-Saharan Africa",1987-02-01 11:00:00,4
"4006","Sub-Saharan Africa",1987-03-01 11:00:00,36
"4007","Sub-Saharan Africa",1987-04-01 10:00:00,16
"4008","Sub-Saharan Africa",1987-05-01 10:00:00,27
"4009","Sub-Saharan Africa",1987-06-01 10:00:00,21
"4010","Sub-Saharan Africa",1987-07-01 10:00:00,401
"4011","Sub-Saharan Africa",1987-08-01 10:00:00,11
"4012","Sub-Saharan Africa",1987-09-01 10:00:00,11
"4013","Sub-Saharan Africa",1987-10-01 10:00:00,1
"4014","Sub-Saharan Africa",1987-11-01 11:00:00,92
"4015","Sub-Saharan Africa",1987-12-01 11:00:00,6
"4016","Sub-Saharan Africa",1988-01-01 11:00:00,27
"4017","Sub-Saharan Africa",1988-02-01 11:00:00,173
"4018","Sub-Saharan Africa",1988-03-01 11:00:00,57
"4019","Sub-Saharan Africa",1988-04-01 10:00:00,45
"4020","Sub-Saharan Africa",1988-05-01 10:00:00,147
"4021","Sub-Saharan Africa",1988-06-01 10:00:00,26
"4022","Sub-Saharan Africa",1988-07-01 10:00:00,27
"4023","Sub-Saharan Africa",1988-08-01 10:00:00,60
"4024","Sub-Saharan Africa",1988-09-01 10:00:00,70
"4025","Sub-Saharan Africa",1988-10-01 10:00:00,39
"4026","Sub-Saharan Africa",1988-11-01 11:00:00,17
"4027","Sub-Saharan Africa",1988-12-01 11:00:00,47
"4028","Sub-Saharan Africa",1989-01-01 11:00:00,54
"4029","Sub-Saharan Africa",1989-02-01 11:00:00,70
"4030","Sub-Saharan Africa",1989-03-01 11:00:00,74
"4031","Sub-Saharan Africa",1989-04-01 10:00:00,57
"4032","Sub-Saharan Africa",1989-05-01 10:00:00,213
"4033","Sub-Saharan Africa",1989-06-01 10:00:00,77
"4034","Sub-Saharan Africa",1989-07-01 10:00:00,137
"4035","Sub-Saharan Africa",1989-08-01 10:00:00,124
"4036","Sub-Saharan Africa",1989-09-01 10:00:00,229
"4037","Sub-Saharan Africa",1989-10-01 10:00:00,91
"4038","Sub-Saharan Africa",1989-11-01 11:00:00,19
"4039","Sub-Saharan Africa",1989-12-01 11:00:00,57
"4040","Sub-Saharan Africa",1990-01-01 11:00:00,32
"4041","Sub-Saharan Africa",1990-02-01 11:00:00,97
"4042","Sub-Saharan Africa",1990-03-01 11:00:00,15
"4043","Sub-Saharan Africa",1990-04-01 10:00:00,80
"4044","Sub-Saharan Africa",1990-05-01 10:00:00,66
"4045","Sub-Saharan Africa",1990-06-01 10:00:00,44
"4046","Sub-Saharan Africa",1990-07-01 10:00:00,20
"4047","Sub-Saharan Africa",1990-08-01 10:00:00,136
"4048","Sub-Saharan Africa",1990-09-01 10:00:00,120
"4049","Sub-Saharan Africa",1990-10-01 10:00:00,30
"4050","Sub-Saharan Africa",1990-11-01 11:00:00,19
"4051","Sub-Saharan Africa",1990-12-01 11:00:00,1
"4052","Sub-Saharan Africa",1991-01-01 11:00:00,41
"4053","Sub-Saharan Africa",1991-02-01 11:00:00,75
"4054","Sub-Saharan Africa",1991-03-01 11:00:00,84
"4055","Sub-Saharan Africa",1991-04-01 10:00:00,172
"4056","Sub-Saharan Africa",1991-05-01 10:00:00,113
"4057","Sub-Saharan Africa",1991-06-01 10:00:00,12
"4058","Sub-Saharan Africa",1991-07-01 10:00:00,37
"4059","Sub-Saharan Africa",1991-08-01 10:00:00,58
"4060","Sub-Saharan Africa",1991-09-01 10:00:00,81
"4061","Sub-Saharan Africa",1991-10-01 10:00:00,228
"4062","Sub-Saharan Africa",1991-11-01 11:00:00,289
"4063","Sub-Saharan Africa",1991-12-01 11:00:00,157
"4064","Sub-Saharan Africa",1992-01-01 11:00:00,238
"4065","Sub-Saharan Africa",1992-02-01 11:00:00,251
"4066","Sub-Saharan Africa",1992-03-01 10:00:00,280
"4067","Sub-Saharan Africa",1992-04-01 10:00:00,590
"4068","Sub-Saharan Africa",1992-05-01 10:00:00,149
"4069","Sub-Saharan Africa",1992-06-01 10:00:00,148
"4070","Sub-Saharan Africa",1992-07-01 10:00:00,66
"4071","Sub-Saharan Africa",1992-08-01 10:00:00,163
"4072","Sub-Saharan Africa",1992-09-01 10:00:00,199
"4073","Sub-Saharan Africa",1992-10-01 10:00:00,150
