,iyear,country_txt,latitude,longitude,nkill,gname
51398,2016,Iraq,33.303566,44.371773,2,Unknown
51412,2016,Iraq,33.303566,44.371773,1,Unknown
51416,2016,Iraq,33.303566,44.371773,2,Unknown
51427,2016,Iraq,33.303566,44.371773,1,Unknown
51436,2016,Iraq,33.303566,44.371773,0,Unknown
51437,2016,Iraq,33.303566,44.371773,0,Unknown
51438,2016,Iraq,33.303566,44.371773,0,Unknown
51439,2016,Iraq,33.303566,44.371773,1,Unknown
51440,2016,Iraq,33.303566,44.371773,2,Unknown
51447,2016,Iraq,33.303566,44.371773,2,Unknown
51448,2016,Iraq,33.303566,44.371773,1,Unknown
51464,2016,Iraq,33.303566,44.371773,1,Unknown
51465,2016,Iraq,33.303566,44.371773,1,Unknown
51466,2016,Iraq,33.303566,44.371773,2,Unknown
51467,2016,Iraq,33.303566,44.371773,1,Unknown
51469,2016,Iraq,33.303566,44.371773,0,Unknown
51477,2016,Iraq,33.303566,44.371773,1,Unknown
51478,2016,Iraq,33.303566,44.371773,1,Unknown
51482,2016,Iraq,33.303566,44.371773,1,Unknown
51496,2016,Iraq,33.303566,44.371773,1,Unknown
51498,2016,Iraq,33.303566,44.371773,1,Unknown
51499,2016,Iraq,33.303566,44.371773,1,Unknown
51501,2016,Iraq,33.303566,44.371773,0,Unknown
51527,2016,Iraq,33.303566,44.371773,1,Unknown
51528,2016,Iraq,33.303566,44.371773,1,Unknown
51531,2016,Iraq,33.303566,44.371773,0,Unknown
51541,2016,Iraq,33.303566,44.371773,1,Unknown
51542,2016,Iraq,33.303566,44.371773,1,Unknown
51544,2016,Iraq,33.303566,44.371773,1,Unknown
51568,2016,Iraq,33.303566,44.371773,1,Unknown
51569,2016,Iraq,33.303566,44.371773,2,Unknown
51583,2016,Iraq,33.303566,44.371773,2,Unknown
51584,2016,Iraq,33.303566,44.371773,1,Unknown
51585,2016,Iraq,33.303566,44.371773,2,Unknown
51588,2016,Iraq,33.303566,44.371773,0,Unknown
51590,2016,Iraq,33.303566,44.371773,1,Unknown
51609,2016,Iraq,33.303566,44.371773,1,Unknown
51617,2016,Iraq,33.303566,44.371773,2,Unknown
51618,2016,Iraq,33.303566,44.371773,1,Unknown
51619,2016,Iraq,33.303566,44.371773,1,Unknown
51621,2016,Iraq,33.303566,44.371773,1,Unknown
51622,2016,Iraq,33.303566,44.371773,2,Unknown
51634,2016,Iraq,33.303566,44.371773,1,Unknown
51636,2016,Iraq,33.303566,44.371773,2,Unknown
51637,2016,Iraq,33.303566,44.371773,1,Unknown
51638,2016,Iraq,33.303566,44.371773,1,Unknown
51661,2016,Iraq,33.303566,44.371773,1,Unknown
51662,2016,Iraq,33.303566,44.371773,1,Unknown
51663,2016,Iraq,33.303566,44.371773,1,Unknown
51691,2016,Iraq,33.303566,44.371773,2,Unknown
51692,2016,Iraq,33.303566,44.371773,1,Unknown
51693,2016,Iraq,33.303566,44.371773,2,Unknown
51695,2016,Iraq,33.303566,44.371773,6,Islamic State of Iraq (ISIL)
51696,2016,Iraq,33.303566,44.371773,11,Islamic State of Iraq (ISIL)
51697,2016,Iraq,33.303566,44.371773,1,Unknown
51709,2016,Iraq,33.303566,44.371773,2,Unknown
51710,2016,Iraq,33.303566,44.371773,1,Unknown
51726,2016,Iraq,33.303566,44.371773,1,Unknown
51727,2016,Iraq,33.303566,44.371773,2,Unknown
51728,2016,Iraq,33.303566,44.371773,1,Unknown
51744,2016,Iraq,33.303566,44.371773,38,Islamic State of Iraq (ISIL)
51745,2016,Iraq,33.303566,44.371773,1,Unknown
51746,2016,Iraq,33.303566,44.371773,2,Unknown
51756,2016,Iraq,33.303566,44.371773,37,Islamic State of Iraq (ISIL)
51757,2016,Iraq,33.303566,44.371773,4,Unknown
51769,2016,Iraq,33.303566,44.371773,2,Unknown
51787,2016,Iraq,33.303566,44.371773,2,Unknown
51793,2016,Iraq,33.303566,44.371773,2,Unknown
51796,2016,Iraq,33.303566,44.371773,1,Unknown
51815,2016,Iraq,33.303566,44.371773,1,Unknown
51818,2016,Iraq,33.303566,44.371773,1,Unknown
51833,2016,Iraq,33.303566,44.371773,1,Unknown
51836,2016,Iraq,33.303566,44.371773,1,Unknown
51837,2016,Iraq,33.303566,44.371773,2,Unknown
51866,2016,Iraq,33.303566,44.371773,2,Unknown
51867,2016,Iraq,33.303566,44.371773,0,Unknown
51868,2016,Iraq,33.303566,44.371773,1,Unknown
51869,2016,Iraq,33.303566,44.371773,1,Unknown
51885,2016,Iraq,33.303566,44.371773,1,Unknown
51887,2016,Iraq,33.303566,44.371773,0,Unknown
51888,2016,Iraq,33.303566,44.371773,1,Unknown
51903,2016,Iraq,33.303566,44.371773,1,Unknown
51905,2016,Iraq,33.303566,44.371773,1,Unknown
51906,2016,Iraq,33.303566,44.371773,2,Unknown
51913,2016,Iraq,33.303566,44.371773,1,Unknown
51924,2016,Iraq,33.303566,44.371773,1,Unknown
51925,2016,Iraq,33.303566,44.371773,3,Unknown
51926,2016,Iraq,33.303566,44.371773,2,Unknown
51942,2016,Iraq,33.303566,44.371773,1,Unknown
51944,2016,Iraq,33.303566,44.371773,2,Unknown
51957,2016,Iraq,33.303566,44.371773,2,Unknown
51958,2016,Iraq,33.303566,44.371773,1,Unknown
51959,2016,Iraq,33.303566,44.371773,1,Islamic State of Iraq (ISIL)
51964,2016,Iraq,33.303566,44.371773,0,Unknown
51969,2016,Iraq,33.303566,44.371773,6,Islamic State of Iraq (ISIL)
51970,2016,Iraq,33.303566,44.371773,1,Unknown
51971,2016,Iraq,33.303566,44.371773,2,Islamic State of Iraq (ISIL)
51990,2016,Iraq,33.303566,44.371773,1,Unknown
51992,2016,Iraq,33.303566,44.371773,2,Unknown
52000,2016,Iraq,33.303566,44.371773,1,Unknown
52001,2016,Iraq,33.303566,44.371773,1,Unknown
52017,2016,Iraq,33.303566,44.371773,2,Unknown
52019,2016,Iraq,33.303566,44.371773,1,Unknown
52020,2016,Iraq,33.303566,44.371773,1,Unknown
52032,2016,Iraq,33.303566,44.371773,1,Unknown
52037,2016,Iraq,33.303566,44.371773,1,Unknown
52047,2016,Iraq,33.303566,44.371773,1,Unknown
52049,2016,Iraq,33.303566,44.371773,2,Unknown
52050,2016,Iraq,33.303566,44.371773,2,Unknown
52065,2016,Iraq,33.303566,44.371773,1,Unknown
52066,2016,Iraq,33.303566,44.371773,0,Unknown
52070,2016,Iraq,33.303566,44.371773,1,Unknown
52071,2016,Iraq,33.303566,44.371773,2,Unknown
52085,2016,Iraq,33.303566,44.371773,2,Unknown
52098,2016,Iraq,33.303566,44.371773,2,Islamic State of Iraq (ISIL)
52105,2016,Iraq,33.303566,44.371773,1,Unknown
52106,2016,Iraq,33.303566,44.371773,1,Unknown
52112,2016,Iraq,33.303566,44.371773,2,Unknown
52113,2016,Iraq,33.303566,44.371773,1,Unknown
52117,2016,Iraq,33.303566,44.371773,1,Unknown
52118,2016,Iraq,33.303566,44.371773,1,Unknown
52121,2016,Iraq,33.303566,44.371773,1,Unknown
52122,2016,Iraq,33.303566,44.371773,2,Unknown
52128,2016,Iraq,33.303566,44.371773,1,Unknown
52144,2016,Iraq,33.303566,44.371773,1,Unknown
52145,2016,Iraq,33.303566,44.371773,1,Unknown
52155,2016,Iraq,33.303566,44.371773,1,Unknown
52157,2016,Iraq,33.303566,44.371773,2,Unknown
52159,2016,Iraq,33.303566,44.371773,2,Unknown
52160,2016,Iraq,33.303566,44.371773,0,Unknown
52192,2016,Iraq,33.303566,44.371773,2,Unknown
52200,2016,Iraq,33.303566,44.371773,2,Islamic State of Iraq (ISIL)
52203,2016,Iraq,33.303566,44.371773,0,Unknown
52209,2016,Iraq,33.303566,44.371773,1,Unknown
52212,2016,Iraq,33.303566,44.371773,1,Unknown
52214,2016,Iraq,33.303566,44.371773,1,Unknown
52215,2016,Iraq,33.303566,44.371773,1,Unknown
52228,2016,Iraq,33.303566,44.371773,2,Unknown
52237,2016,Iraq,33.303566,44.371773,1,Unknown
52243,2016,Iraq,33.303566,44.371773,1,Unknown
52247,2016,Iraq,33.303566,44.371773,1,Unknown
52248,2016,Iraq,33.303566,44.371773,1,Unknown
52262,2016,Iraq,33.303566,44.371773,1,Unknown
52274,2016,Iraq,33.303566,44.371773,1,Unknown
52275,2016,Iraq,33.303566,44.371773,2,Unknown
52285,2016,Iraq,33.303566,44.371773,0,Unknown
52291,2016,Iraq,33.303566,44.371773,4,Islamic State of Iraq (ISIL)
52302,2016,Iraq,33.303566,44.371773,1,Unknown
52303,2016,Iraq,33.303566,44.371773,1,Unknown
52305,2016,Iraq,33.303566,44.371773,2,Unknown
52306,2016,Iraq,33.303566,44.371773,1,Unknown
52322,2016,Iraq,33.303566,44.371773,1,Unknown
52324,2016,Iraq,33.303566,44.371773,2,Unknown
52334,2016,Iraq,33.303566,44.371773,1,Unknown
52347,2016,Iraq,33.303566,44.371773,1,Unknown
52348,2016,Iraq,33.303566,44.371773,1,Unknown
52349,2016,Iraq,33.303566,44.371773,1,Unknown
52361,2016,Iraq,33.303566,44.371773,1,Unknown
52371,2016,Iraq,33.303566,44.371773,1,Islamic State of Iraq (ISIL)
52373,2016,Iraq,33.303566,44.371773,2,Unknown
52399,2016,Iraq,33.303566,44.371773,2,Unknown
52400,2016,Iraq,33.303566,44.371773,1,Unknown
52401,2016,Iraq,33.303566,44.371773,1,Unknown
52402,2016,Iraq,33.303566,44.371773,1,Unknown
52406,2016,Iraq,33.303566,44.371773,1,Unknown
52421,2016,Iraq,33.303566,44.371773,1,Unknown
52422,2016,Iraq,33.303566,44.371773,2,Unknown
52424,2016,Iraq,33.303566,44.371773,1,Unknown
52425,2016,Iraq,33.303566,44.371773,1,Unknown
52428,2016,Iraq,33.303566,44.371773,0,Unknown
52447,2016,Iraq,33.303566,44.371773,2,Islamic State of Iraq (ISIL)
52449,2016,Iraq,33.303566,44.371773,2,Unknown
52451,2016,Iraq,33.303566,44.371773,2,Unknown
52463,2016,Iraq,33.303566,44.371773,1,Unknown
52464,2016,Iraq,33.303566,44.371773,1,Unknown
52465,2016,Iraq,33.303566,44.371773,2,Unknown
52476,2016,Iraq,33.303566,44.371773,1,Unknown
52477,2016,Iraq,33.303566,44.371773,2,Unknown
52479,2016,Iraq,33.303566,44.371773,1,Unknown
52480,2016,Iraq,33.303566,44.371773,2,Unknown
52501,2016,Iraq,33.303566,44.371773,0,Unknown
52503,2016,Iraq,33.303566,44.371773,1,Unknown
52505,2016,Iraq,33.303566,44.371773,1,Unknown
52506,2016,Iraq,33.303566,44.371773,1,Unknown
52521,2016,Iraq,33.303566,44.371773,1,Unknown
52530,2016,Iraq,33.303566,44.371773,2,Unknown
52531,2016,Iraq,33.303566,44.371773,0,Unknown
52536,2016,Iraq,33.303566,44.371773,0,Islamic State of Iraq (ISIL)
52541,2016,Iraq,33.303566,44.371773,1,Unknown
52542,2016,Iraq,33.303566,44.371773,1,Unknown
52543,2016,Iraq,33.303566,44.371773,0,Unknown
52562,2016,Iraq,33.303566,44.371773,1,Unknown
52563,2016,Iraq,33.303566,44.371773,2,Unknown
52564,2016,Iraq,33.303566,44.371773,2,Unknown
52565,2016,Iraq,33.303566,44.371773,0,Unknown
52581,2016,Iraq,33.303566,44.371773,1,Unknown
52582,2016,Iraq,33.303566,44.371773,1,Unknown
52584,2016,Iraq,33.303566,44.371773,1,Unknown
52599,2016,Iraq,33.303566,44.371773,0,Unknown
52616,2016,Iraq,33.303566,44.371773,2,Unknown
52617,2016,Iraq,33.303566,44.371773,1,Unknown
52619,2016,Iraq,33.303566,44.371773,0,Unknown
52620,2016,Iraq,33.303566,44.371773,0,Unknown
52652,2016,Iraq,33.303566,44.371773,2,Unknown
52653,2016,Iraq,33.303566,44.371773,1,Unknown
52654,2016,Iraq,33.303566,44.371773,2,Unknown
52655,2016,Iraq,33.303566,44.371773,0,Unknown
52683,2016,Iraq,33.303566,44.371773,2,Unknown
52684,2016,Iraq,33.303566,44.371773,1,Unknown
52685,2016,Iraq,33.303566,44.371773,1,Unknown
52687,2016,Iraq,33.303566,44.371773,1,Unknown
52688,2016,Iraq,33.303566,44.371773,2,Unknown
52700,2016,Iraq,33.303566,44.371773,1,Unknown
52702,2016,Iraq,33.303566,44.371773,1,Unknown
52713,2016,Iraq,33.303566,44.371773,1,Unknown
52718,2016,Iraq,33.303566,44.371773,1,Unknown
52731,2016,Iraq,33.303566,44.371773,2,Unknown
52733,2016,Iraq,33.303566,44.371773,0,Unknown
52747,2016,Iraq,33.303566,44.371773,1,Unknown
52749,2016,Iraq,33.303566,44.371773,1,Unknown
52750,2016,Iraq,33.303566,44.371773,4,Unknown
52757,2016,Iraq,33.303566,44.371773,0,Unknown
52761,2016,Iraq,33.303566,44.371773,1,Unknown
52770,2016,Iraq,33.303566,44.371773,0,Unknown
52776,2016,Iraq,33.303566,44.371773,1,Unknown
52777,2016,Iraq,33.303566,44.371773,1,Unknown
52786,2016,Iraq,33.303566,44.371773,12,Islamic State of Iraq (ISIL)
52823,2016,Iraq,33.303566,44.371773,1,Unknown
52825,2016,Iraq,33.303566,44.371773,1,Unknown
52828,2016,Iraq,33.303566,44.371773,1,Unknown
52841,2016,Iraq,33.303566,44.371773,1,Unknown
52844,2016,Iraq,33.303566,44.371773,0,Unknown
52845,2016,Iraq,33.303566,44.371773,1,Islamic State of Iraq (ISIL)
52880,2016,Iraq,33.303566,44.371773,0,Unknown
52881,2016,Iraq,33.303566,44.371773,1,Unknown
52890,2016,Iraq,33.303566,44.371773,2,Unknown
52925,2016,Iraq,33.303566,44.371773,11,Islamic State of Iraq (ISIL)
52950,2016,Iraq,33.303566,44.371773,1,Unknown
52956,2016,Iraq,33.303566,44.371773,2,Unknown
52971,2016,Iraq,33.303566,44.371773,1,Unknown
52973,2016,Iraq,33.303566,44.371773,1,Islamic State of Iraq (ISIL)
52974,2016,Iraq,33.303566,44.371773,1,Unknown
52975,2016,Iraq,33.303566,44.371773,2,Unknown
52977,2016,Iraq,33.303566,44.371773,1,Unknown
52984,2016,Iraq,33.303566,44.371773,0,Unknown
52987,2016,Iraq,33.303566,44.371773,1,Unknown
53003,2016,Iraq,33.303566,44.371773,1,Unknown
53005,2016,Iraq,33.303566,44.371773,1,Unknown
53006,2016,Iraq,33.303566,44.371773,1,Unknown
53007,2016,Iraq,33.303566,44.371773,1,Unknown
53008,2016,Iraq,33.303566,44.371773,1,Islamic State of Iraq (ISIL)
53012,2016,Iraq,33.303566,44.371773,0,Unknown
53055,2016,Iraq,33.303566,44.371773,1,Unknown
53058,2016,Iraq,33.303566,44.371773,2,Unknown
53059,2016,Iraq,33.303566,44.371773,0,Unknown
53082,2016,Iraq,33.303566,44.371773,1,Unknown
53083,2016,Iraq,33.303566,44.371773,1,Unknown
53085,2016,Iraq,33.303566,44.371773,0,Unknown
53101,2016,Iraq,33.303566,44.371773,1,Unknown
53108,2016,Iraq,33.303566,44.371773,1,Unknown
53121,2016,Iraq,33.303566,44.371773,1,Unknown
53127,2016,Iraq,33.303566,44.371773,2,Unknown
53143,2016,Iraq,33.303566,44.371773,2,Unknown
53145,2016,Iraq,33.303566,44.371773,7,Islamic State of Iraq (ISIL)
53146,2016,Iraq,33.303566,44.371773,18,Islamic State of Iraq (ISIL)
53147,2016,Iraq,33.303566,44.371773,13,Islamic State of Iraq (ISIL)
53151,2016,Iraq,33.303566,44.371773,65,Islamic State of Iraq (ISIL)
53159,2016,Iraq,33.303566,44.371773,2,Unknown
53161,2016,Iraq,33.303566,44.371773,1,Islamic State of Iraq (ISIL)
53162,2016,Iraq,33.303566,44.371773,2,Unknown
53189,2016,Iraq,33.303566,44.371773,1,Unknown
53204,2016,Iraq,33.303566,44.371773,1,Unknown
53212,2016,Iraq,33.303566,44.371773,0,Unknown
53232,2016,Iraq,33.303566,44.371773,1,Unknown
53235,2016,Iraq,33.303566,44.371773,1,Unknown
53238,2016,Iraq,33.303566,44.371773,1,Unknown
53246,2016,Iraq,33.303566,44.371773,1,Unknown
53247,2016,Iraq,33.303566,44.371773,2,Unknown
53251,2016,Iraq,33.303566,44.371773,2,Unknown
53252,2016,Iraq,33.303566,44.371773,2,Unknown
53268,2016,Iraq,33.303566,44.371773,17,Islamic State of Iraq (ISIL)
53269,2016,Iraq,33.303566,44.371773,0,Unknown
53270,2016,Iraq,33.303566,44.371773,6,Islamic State of Iraq (ISIL)
53271,2016,Iraq,33.303566,44.371773,2,Unknown
53276,2016,Iraq,33.303566,44.371773,5,Islamic State of Iraq (ISIL)
53277,2016,Iraq,33.303566,44.371773,6,Islamic State of Iraq (ISIL)
53278,2016,Iraq,33.303566,44.371773,10,Unknown
53287,2016,Iraq,33.303566,44.371773,1,Unknown
53288,2016,Iraq,33.303566,44.371773,1,Unknown
53292,2016,Iraq,33.303566,44.371773,2,Islamic State of Iraq (ISIL)
53328,2016,Iraq,33.303566,44.371773,1,Unknown
53333,2016,Iraq,33.303566,44.371773,1,Unknown
53334,2016,Iraq,33.303566,44.371773,0,Unknown
53344,2016,Iraq,33.303566,44.371773,2,Unknown
53359,2016,Iraq,33.303566,44.371773,2,Unknown
53399,2016,Iraq,33.303566,44.371773,1,Unknown
53400,2016,Iraq,33.303566,44.371773,0,Islamic State of Iraq (ISIL)
53401,2016,Iraq,33.303566,44.371773,2,Unknown
53423,2016,Iraq,33.303566,44.371773,1,Unknown
53424,2016,Iraq,33.303566,44.371773,2,Unknown
53427,2016,Iraq,33.303566,44.371773,2,Unknown
53431,2016,Iraq,33.303566,44.371773,2,Unknown
53445,2016,Iraq,33.303566,44.371773,0,Islamic State of Iraq (ISIL)
53448,2016,Iraq,33.303566,44.371773,1,Unknown
53449,2016,Iraq,33.303566,44.371773,1,Unknown
53454,2016,Iraq,33.303566,44.371773,1,Unknown
53464,2016,Iraq,33.303566,44.371773,0,Unknown
53465,2016,Iraq,33.303566,44.371773,2,Unknown
53466,2016,Iraq,33.303566,44.371773,2,Unknown
53476,2016,Iraq,33.303566,44.371773,1,Unknown
53490,2016,Iraq,33.303566,44.371773,1,Islamic State of Iraq (ISIL)
53491,2016,Iraq,33.303566,44.371773,0,Unknown
53493,2016,Iraq,33.303566,44.371773,1,Unknown
53494,2016,Iraq,33.303566,44.371773,1,Unknown
53495,2016,Iraq,33.303566,44.371773,1,Unknown
53517,2016,Iraq,33.303566,44.371773,2,Unknown
53518,2016,Iraq,33.303566,44.371773,1,Unknown
53519,2016,Iraq,33.303566,44.371773,1,Unknown
53525,2016,Iraq,33.303566,44.371773,1,Unknown
53585,2016,Iraq,33.303566,44.371773,7,Islamic State of Iraq (ISIL)
53587,2016,Iraq,33.303566,44.371773,4,Islamic State of Iraq (ISIL)
53590,2016,Iraq,33.303566,44.371773,2,Unknown
53592,2016,Iraq,33.303566,44.371773,1,Unknown
53621,2016,Iraq,33.303566,44.371773,1,Unknown
53623,2016,Iraq,33.303566,44.371773,1,Unknown
53627,2016,Iraq,33.303566,44.371773,0,Unknown
53628,2016,Iraq,33.303566,44.371773,0,Unknown
53640,2016,Iraq,33.303566,44.371773,0,Unknown
53649,2016,Iraq,33.303566,44.371773,2,Unknown
53650,2016,Iraq,33.303566,44.371773,2,Unknown
53660,2016,Iraq,33.303566,44.371773,1,Unknown
53670,2016,Iraq,33.303566,44.371773,1,Unknown
53672,2016,Iraq,33.303566,44.371773,2,Unknown
53675,2016,Iraq,33.303566,44.371773,1,Unknown
53676,2016,Iraq,33.303566,44.371773,1,Unknown
53680,2016,Iraq,33.303566,44.371773,2,Unknown
53691,2016,Iraq,33.303566,44.371773,1,Unknown
53692,2016,Iraq,33.303566,44.371773,2,Unknown
53695,2016,Iraq,33.303566,44.371773,2,Unknown
53696,2016,Iraq,33.303566,44.371773,1,Unknown
53708,2016,Iraq,33.303566,44.371773,1,Unknown
53709,2016,Iraq,33.303566,44.371773,1,Unknown
53710,2016,Iraq,33.303566,44.371773,2,Unknown
53758,2016,Iraq,33.303566,44.371773,1,Unknown
53759,2016,Iraq,33.303566,44.371773,2,Unknown
53760,2016,Iraq,33.303566,44.371773,1,Unknown
53761,2016,Iraq,33.303566,44.371773,2,Unknown
53784,2016,Iraq,33.303566,44.371773,0,Unknown
53785,2016,Iraq,33.303566,44.371773,0,Unknown
53786,2016,Iraq,33.303566,44.371773,0,Unknown
53787,2016,Iraq,33.303566,44.371773,0,Unknown
53788,2016,Iraq,33.303566,44.371773,0,Unknown
53789,2016,Iraq,33.303566,44.371773,0,Unknown
53805,2016,Iraq,33.303566,44.371773,2,Unknown
53808,2016,Iraq,33.303566,44.371773,1,Unknown
53809,2016,Iraq,33.303566,44.371773,2,Unknown
53810,2016,Iraq,33.303566,44.371773,1,Unknown
53824,2016,Iraq,33.303566,44.371773,8,Islamic State of Iraq (ISIL)
53825,2016,Iraq,33.303566,44.371773,1,Unknown
53849,2016,Iraq,33.303566,44.371773,1,Unknown
53861,2016,Iraq,33.303566,44.371773,2,Unknown
53862,2016,Iraq,33.303566,44.371773,1,Unknown
53863,2016,Iraq,33.303566,44.371773,1,Unknown
53864,2016,Iraq,33.303566,44.371773,2,Unknown
53865,2016,Iraq,33.303566,44.371773,2,Unknown
53895,2016,Iraq,33.303566,44.371773,1,Unknown
53896,2016,Iraq,33.303566,44.371773,2,Unknown
53897,2016,Iraq,33.303566,44.371773,1,Unknown
53898,2016,Iraq,33.303566,44.371773,2,Unknown
53899,2016,Iraq,33.303566,44.371773,2,Unknown
53900,2016,Iraq,33.303566,44.371773,0,Unknown
53915,2016,Iraq,33.303566,44.371773,2,Unknown
53917,2016,Iraq,33.303566,44.371773,2,Unknown
53918,2016,Iraq,33.303566,44.371773,2,Unknown
53919,2016,Iraq,33.303566,44.371773,1,Unknown
53939,2016,Iraq,33.303566,44.371773,2,Unknown
53940,2016,Iraq,33.303566,44.371773,1,Unknown
53942,2016,Iraq,33.303566,44.371773,1,Unknown
53959,2016,Iraq,33.303566,44.371773,1,Unknown
53962,2016,Iraq,33.303566,44.371773,2,Unknown
53963,2016,Iraq,33.303566,44.371773,1,Unknown
53973,2016,Iraq,33.303566,44.371773,2,Unknown
53986,2016,Iraq,33.303566,44.371773,1,Unknown
53996,2016,Iraq,33.303566,44.371773,1,Unknown
53998,2016,Iraq,33.303566,44.371773,1,Unknown
54006,2016,Iraq,33.303566,44.371773,1,Unknown
54007,2016,Iraq,33.303566,44.371773,1,Unknown
54030,2016,Iraq,33.303566,44.371773,2,Unknown
54032,2016,Iraq,33.303566,44.371773,2,Unknown
54035,2016,Iraq,33.303566,44.371773,5,Islamic State of Iraq (ISIL)
54036,2016,Iraq,33.303566,44.371773,2,Unknown
54037,2016,Iraq,33.303566,44.371773,1,Islamic State of Iraq (ISIL)
54038,2016,Iraq,33.303566,44.371773,1,Unknown
54048,2016,Iraq,33.303566,44.371773,1,Unknown
54049,2016,Iraq,33.303566,44.371773,2,Unknown
54050,2016,Iraq,33.303566,44.371773,2,Unknown
54057,2016,Iraq,33.303566,44.371773,1,Unknown
54082,2016,Iraq,33.303566,44.371773,2,Unknown
54083,2016,Iraq,33.303566,44.371773,1,Unknown
54102,2016,Iraq,33.303566,44.371773,2,Unknown
54105,2016,Iraq,33.303566,44.371773,1,Unknown
54121,2016,Iraq,33.303566,44.371773,1,Unknown
54122,2016,Iraq,33.303566,44.371773,2,Unknown
54132,2016,Iraq,33.303566,44.371773,1,Unknown
54134,2016,Iraq,33.303566,44.371773,1,Unknown
54135,2016,Iraq,33.303566,44.371773,2,Unknown
54143,2016,Iraq,33.303566,44.371773,1,Unknown
54150,2016,Iraq,33.303566,44.371773,1,Unknown
54152,2016,Iraq,33.303566,44.371773,2,Unknown
54170,2016,Iraq,33.303566,44.371773,1,Unknown
54171,2016,Iraq,33.303566,44.371773,2,Unknown
54172,2016,Iraq,33.303566,44.371773,2,Unknown
54173,2016,Iraq,33.303566,44.371773,2,Unknown
54174,2016,Iraq,33.303566,44.371773,1,Unknown
54178,2016,Iraq,33.303566,44.371773,1,Unknown
54190,2016,Iraq,33.303566,44.371773,1,Unknown
54192,2016,Iraq,33.303566,44.371773,2,Unknown
54193,2016,Iraq,33.303566,44.371773,1,Unknown
54207,2016,Iraq,33.303566,44.371773,1,Unknown
54208,2016,Iraq,33.303566,44.371773,1,Unknown
54210,2016,Iraq,33.303566,44.371773,8,Islamic State of Iraq (ISIL)
54211,2016,Iraq,33.303566,44.371773,2,Unknown
54214,2016,Iraq,33.303566,44.371773,3,Unknown
54215,2016,Iraq,33.303566,44.371773,3,Unknown
54225,2016,Iraq,33.303566,44.371773,1,Unknown
54233,2016,Iraq,33.303566,44.371773,383,Islamic State of Iraq (ISIL)
54235,2016,Iraq,33.303566,44.371773,1,Unknown
54241,2016,Iraq,33.303566,44.371773,1,Unknown
54242,2016,Iraq,33.303566,44.371773,2,Unknown
54259,2016,Iraq,33.303566,44.371773,1,Unknown
54260,2016,Iraq,33.303566,44.371773,1,Unknown
54261,2016,Iraq,33.303566,44.371773,1,Islamic State of Iraq (ISIL)
54262,2016,Iraq,33.303566,44.371773,2,Unknown
54272,2016,Iraq,33.303566,44.371773,1,Unknown
54281,2016,Iraq,33.303566,44.371773,3,Unknown
54285,2016,Iraq,33.303566,44.371773,0,Unknown
54289,2016,Iraq,33.303566,44.371773,1,Unknown
54292,2016,Iraq,33.303566,44.371773,1,Unknown
54293,2016,Iraq,33.303566,44.371773,4,Unknown
54296,2016,Iraq,33.303566,44.371773,2,Unknown
